sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
312,19/06/2021 20:50:00,4.8,81,82,6/19/21 20:50
313,19/06/2021 21:00:00,4.8,84,82,6/19/21 21:00
314,19/06/2021 21:10:00,4.7,82,82,6/19/21 21:10
315,19/06/2021 21:20:00,4.7,84,83,6/19/21 21:20
316,19/06/2021 21:30:00,4.6,80,82,6/19/21 21:30
317,19/06/2021 21:40:00,4.6,81,83,6/19/21 21:40
318,19/06/2021 21:50:00,4.6,80,82,6/19/21 21:50
319,19/06/2021 22:00:00,4.6,83,83,6/19/21 22:00
320,19/06/2021 22:10:00,4.5,81,82,6/19/21 22:10
321,19/06/2021 22:20:00,4.5,84,83,6/19/21 22:20
322,19/06/2021 22:30:00,4.5,83,82,6/19/21 22:30
323,19/06/2021 22:40:00,4.4,84,82,6/19/21 22:40
324,19/06/2021 22:50:00,4.4,83,82,6/19/21 22:50
325,19/06/2021 23:00:00,4.4,83,83,6/19/21 23:00
326,19/06/2021 23:10:00,4.4,85,82,6/19/21 23:10
327,19/06/2021 23:20:00,4.3,84,82,6/19/21 23:20
328,19/06/2021 23:30:00,4.3,82,82,6/19/21 23:30
329,19/06/2021 23:40:00,4.3,82,82,6/19/21 23:40
330,19/06/2021 23:50:00,4.3,83,83,6/19/21 23:50
331,20/06/2021 00:00:00,4.3,84,83,6/20/21 0:00
332,20/06/2021 00:10:00,4.3,83,83,6/20/21 0:10
333,20/06/2021 00:20:00,4.2,81,82,6/20/21 0:20
334,20/06/2021 00:30:00,4.2,83,82,6/20/21 0:30
335,20/06/2021 00:40:00,4.2,81,82,6/20/21 0:40
336,20/06/2021 00:50:00,4.2,82,82,6/20/21 0:50
337,20/06/2021 01:00:00,4.2,82,82,6/20/21 1:00
338,20/06/2021 01:10:00,4.2,82,82,6/20/21 1:10
339,20/06/2021 01:20:00,4.2,83,82,6/20/21 1:20
340,20/06/2021 01:30:00,4.2,83,82,6/20/21 1:30
341,20/06/2021 01:40:00,4.2,81,83,6/20/21 1:40
342,20/06/2021 01:50:00,4.2,82,82,6/20/21 1:50
343,20/06/2021 02:00:00,4.2,83,83,6/20/21 2:00
344,20/06/2021 02:10:00,4.2,83,82,6/20/21 2:10
345,20/06/2021 02:20:00,4.1,84,83,6/20/21 2:20
346,20/06/2021 02:30:00,4.1,82,82,6/20/21 2:30
347,20/06/2021 02:40:00,4.1,84,83,6/20/21 2:40
348,20/06/2021 02:50:00,4.1,83,83,6/20/21 2:50
349,20/06/2021 03:00:00,4.1,82,82,6/20/21 3:00
350,20/06/2021 03:10:00,4.1,83,83,6/20/21 3:10
351,20/06/2021 03:20:00,4.1,83,82,6/20/21 3:20
352,20/06/2021 03:30:00,4.1,81,82,6/20/21 3:30
353,20/06/2021 03:40:00,4.1,81,82,6/20/21 3:40
354,20/06/2021 03:50:00,4.1,82,82,6/20/21 3:50
355,20/06/2021 04:00:00,4.1,82,83,6/20/21 4:00
356,20/06/2021 04:10:00,4.1,81,82,6/20/21 4:10
357,20/06/2021 04:20:00,4.1,84,82,6/20/21 4:20
358,20/06/2021 04:30:00,4,82,83,6/20/21 4:30
359,20/06/2021 04:40:00,4,84,82,6/20/21 4:40
360,20/06/2021 04:50:00,4,82,82,6/20/21 4:50
361,20/06/2021 05:00:00,4,83,82,6/20/21 5:00
362,20/06/2021 05:10:00,4,82,82,6/20/21 5:10
363,20/06/2021 05:20:00,4,83,82,6/20/21 5:20
364,20/06/2021 05:30:00,4,81,83,6/20/21 5:30
365,20/06/2021 05:40:00,4,82,83,6/20/21 5:40
366,20/06/2021 05:50:00,4,82,83,6/20/21 5:50
367,20/06/2021 06:00:00,4,83,83,6/20/21 6:00
368,20/06/2021 06:10:00,4,85,83,6/20/21 6:10
369,20/06/2021 06:20:00,4,84,83,6/20/21 6:20
370,20/06/2021 06:30:00,4,81,83,6/20/21 6:30
371,20/06/2021 06:40:00,4.1,85,83,6/20/21 6:40
372,20/06/2021 06:50:00,4.1,80,82,6/20/21 6:50
373,20/06/2021 07:00:00,4.1,85,83,6/20/21 7:00
374,20/06/2021 07:10:00,4.2,83,82,6/20/21 7:10
375,20/06/2021 07:20:00,4.3,82,82,6/20/21 7:20
376,20/06/2021 07:30:00,4.3,81,82,6/20/21 7:30
377,20/06/2021 07:40:00,4.4,81,82,6/20/21 7:40
378,20/06/2021 07:50:00,4.4,83,82,6/20/21 7:50
379,20/06/2021 08:00:00,4.5,82,83,6/20/21 8:00
380,20/06/2021 08:10:00,4.5,83,83,6/20/21 8:10
381,20/06/2021 08:20:00,4.6,82,82,6/20/21 8:20
382,20/06/2021 08:30:00,4.6,83,82,6/20/21 8:30
383,20/06/2021 08:40:00,4.7,82,82,6/20/21 8:40
384,20/06/2021 08:50:00,4.7,81,82,6/20/21 8:50
385,20/06/2021 09:00:00,4.8,81,82,6/20/21 9:00
386,20/06/2021 09:10:00,4.9,82,82,6/20/21 9:10
387,20/06/2021 09:20:00,4.9,83,82,6/20/21 9:20
388,20/06/2021 09:30:00,5,81,81,6/20/21 9:30
389,20/06/2021 09:40:00,5,82,81,6/20/21 9:40
390,20/06/2021 09:50:00,5.1,80,81,6/20/21 9:50
391,20/06/2021 10:00:00,5.2,80,82,6/20/21 10:00
392,20/06/2021 10:10:00,5.3,81,81,6/20/21 10:10
393,20/06/2021 10:20:00,5.4,82,82,6/20/21 10:20
394,20/06/2021 10:30:00,5.5,81,81,6/20/21 10:30
395,20/06/2021 10:40:00,5.6,81,81,6/20/21 10:40
396,20/06/2021 10:50:00,5.8,80,80,6/20/21 10:50
397,20/06/2021 11:00:00,6,81,80,6/20/21 11:00
398,20/06/2021 11:10:00,6.1,79,80,6/20/21 11:10
399,20/06/2021 11:20:00,6.3,81,80,6/20/21 11:20
400,20/06/2021 11:30:00,6.6,81,80,6/20/21 11:30
401,20/06/2021 11:40:00,6.7,78,79,6/20/21 11:40
402,20/06/2021 11:50:00,6.7,78,79,6/20/21 11:50
403,20/06/2021 12:00:00,6.6,81,80,6/20/21 12:00
404,20/06/2021 12:10:00,6.6,79,81,6/20/21 12:10
405,20/06/2021 12:20:00,6.7,81,80,6/20/21 12:20
406,20/06/2021 12:30:00,6.6,81,80,6/20/21 12:30
407,20/06/2021 12:40:00,6.4,82,81,6/20/21 12:40
408,20/06/2021 12:50:00,6.4,81,80,6/20/21 12:50
409,20/06/2021 13:00:00,6.4,78,80,6/20/21 13:00
410,20/06/2021 13:10:00,6.5,79,80,6/20/21 13:10
411,20/06/2021 13:20:00,6.6,79,80,6/20/21 13:20
412,20/06/2021 13:30:00,6.7,80,80,6/20/21 13:30
413,20/06/2021 13:40:00,6.8,80,80,6/20/21 13:40
414,20/06/2021 13:50:00,6.9,79,80,6/20/21 13:50
415,20/06/2021 14:00:00,7,77,79,6/20/21 14:00
416,20/06/2021 14:10:00,7.1,81,79,6/20/21 14:10
417,20/06/2021 14:20:00,7.2,79,79,6/20/21 14:20
418,20/06/2021 14:30:00,7.3,81,80,6/20/21 14:30
419,20/06/2021 14:40:00,7.3,78,79,6/20/21 14:40
420,20/06/2021 14:50:00,7.2,79,79,6/20/21 14:50
421,20/06/2021 15:00:00,7.1,80,79,6/20/21 15:00
